year,month,city,searched
2017,3,东方,665177
2017,4,东方,621798
2017,5,东方,722785
2017,6,东方,800898
2017,7,东方,1032689
2017,8,东方,1301367
2017,9,东方,878882
2017,10,东方,889312
2017,11,东方,993163
2017,12,东方,867499
2018,1,东方,896704
2018,2,东方,664509
2018,3,东方,795957
2018,4,东方,634445
2018,5,东方,741432
2018,6,东方,792021
2018,7,东方,829009
2018,8,东方,933099
2018,9,东方,757115
2018,10,东方,838236
2018,11,东方,782939
2018,12,东方,811279
2019,1,东方,842987
2019,2,东方,890303
2019,3,东方,771817
2019,4,东方,711468
2019,5,东方,679999
2019,6,东方,643607
2019,7,东方,672444
2019,8,东方,679237
2019,9,东方,614883
2019,10,东方,789368
2019,11,东方,539781
2019,12,东方,536115
2020,1,东方,552982
2020,2,东方,897366
2020,3,东方,781519
2020,4,东方,679045
2020,5,东方,641431
2020,6,东方,558068
2020,7,东方,676398
2020,8,东方,587969
2020,9,东方,584868
2020,10,东方,737775
2020,11,东方,572381
2020,12,东方,565468
2021,1,东方,686622
2021,2,东方,726755
2021,3,东方,838304
2021,4,东方,594229
2021,5,东方,594614
2021,6,东方,621773
2021,7,东方,581963
2021,8,东方,573300
2021,9,东方,482025
2021,10,东方,500653
2021,11,东方,503136
2021,12,东方,501084
2022,1,东方,555351
2022,2,东方,570105
2022,3,东方,628708
2022,4,东方,559830
2022,5,东方,493023
2022,6,东方,487887
2022,7,东方,552026
2022,8,东方,603047
2022,9,东方,487246
2022,10,东方,493057
2022,11,东方,567181
2022,12,东方,643447
2023,1,东方,593945
2023,2,东方,496676
2023,3,东方,517326
2023,4,东方,485451
2023,5,东方,470939
2023,6,东方,476060
2023,7,东方,523470
2023,8,东方,544701
2023,9,东方,479345
2023,10,东方,466510
2023,11,东方,438902
2023,12,东方,592385
2011,1,东莞,469246
2011,2,东莞,387518
2011,3,东莞,441228
2011,4,东莞,506078
2011,5,东莞,533870
2011,6,东莞,505865
2011,7,东莞,469692
2011,8,东莞,445933
2011,9,东莞,404836
2011,10,东莞,427143
2011,11,东莞,426886
2011,12,东莞,446144
2012,1,东莞,423051
2012,2,东莞,446777
2012,3,东莞,482499
2012,4,东莞,443459
2012,5,东莞,473792
2012,6,东莞,442722
2012,7,东莞,472665
2012,8,东莞,448533
2012,9,东莞,403094
2012,10,东莞,415658
2012,11,东莞,408514
2012,12,东莞,408363
2013,1,东莞,356137
2013,2,东莞,327690
2013,3,东莞,421018
2013,4,东莞,362407
2013,5,东莞,510653
2013,6,东莞,456416
2013,7,东莞,863953
2013,8,东莞,870929
2013,9,东莞,742437
2013,10,东莞,790978
2013,11,东莞,730261
2013,12,东莞,722937
2014,1,东莞,758909
2014,2,东莞,4591290
2014,3,东莞,1659391
2014,4,东莞,1144142
2014,5,东莞,1067828
2014,6,东莞,1004627
2014,7,东莞,1014134
2014,8,东莞,1074101
2014,9,东莞,937864
2014,10,东莞,1004381
2014,11,东莞,948082
2014,12,东莞,941448
2015,1,东莞,988496
2015,2,东莞,816303
2015,3,东莞,994906
2015,4,东莞,884892
2015,5,东莞,1033409
2015,6,东莞,972297
2015,7,东莞,1115296
2015,8,东莞,1124819
2015,9,东莞,1034026
2015,10,东莞,993886
2015,11,东莞,924860
2015,12,东莞,952452
2016,1,东莞,1077023
2016,2,东莞,902033
2016,3,东莞,1007234
2016,4,东莞,915437
2016,5,东莞,980818
2016,6,东莞,967768
2016,7,东莞,989846
2016,8,东莞,957503
2016,9,东莞,899948
2016,10,东莞,1035564
2016,11,东莞,916296
2016,12,东莞,964935
2017,1,东莞,846763
2017,2,东莞,991608
2017,3,东莞,998010
2017,4,东莞,883967
2017,5,东莞,966633
2017,6,东莞,1035118
2017,7,东莞,1138052
2017,8,东莞,1119144
2017,9,东莞,955682
2017,10,东莞,962289
2017,11,东莞,930694
2017,12,东莞,933076
2018,1,东莞,1071344
2018,2,东莞,967392
2018,3,东莞,1173632
2018,4,东莞,1136186
2018,5,东莞,1208924
2018,6,东莞,1016053
2018,7,东莞,1066407
2018,8,东莞,1076187
2018,9,东莞,885975
2018,10,东莞,930532
2018,11,东莞,890186
2018,12,东莞,897549
2019,1,东莞,793001
2019,2,东莞,802855
2019,3,东莞,967554
2019,4,东莞,994785
2019,5,东莞,921067
2019,6,东莞,921054
2019,7,东莞,895024
2019,8,东莞,794817
2019,9,东莞,688085
2019,10,东莞,700149
2019,11,东莞,737727
2019,12,东莞,653880
2020,1,东莞,649642
2020,2,东莞,738155
2020,3,东莞,884054
2020,4,东莞,815175
2020,5,东莞,820160
2020,6,东莞,779712
2020,7,东莞,1013773
2020,8,东莞,1027776
2020,9,东莞,937053
2020,10,东莞,885307
2020,11,东莞,849857
2020,12,东莞,921353
2021,1,东莞,993772
2021,2,东莞,849671
2021,3,东莞,977373
2021,4,东莞,912908
2021,5,东莞,943607
2021,6,东莞,1080801
2021,7,东莞,956793
2021,8,东莞,931900
2021,9,东莞,916742
2021,10,东莞,904144
2021,11,东莞,870547
2021,12,东莞,1098094
2022,1,东莞,979096
2022,2,东莞,978144
2022,3,东莞,1122497
2022,4,东莞,897929
2022,5,东莞,931704
2022,6,东莞,919111
2022,7,东莞,954885
2022,8,东莞,910343
2022,9,东莞,843788
2022,10,东莞,860745
2022,11,东莞,857053
2022,12,东莞,823277
2023,1,东莞,857064
2023,2,东莞,928366
2023,3,东莞,909042
2023,4,东莞,849672
2023,5,东莞,882446
2023,6,东莞,896348
2023,7,东莞,879004
2023,8,东莞,937130
2023,9,东莞,870647
2023,10,东莞,814893
2023,11,东莞,798273
2023,12,东莞,823750
2011,1,东营,190317
2011,2,东营,182625
2011,3,东营,230471
2011,4,东营,219908
2011,5,东营,241174
2011,6,东营,231811
2011,7,东营,245059
2011,8,东营,253160
2011,9,东营,221097
2011,10,东营,222700
2011,11,东营,215558
2011,12,东营,234614
2012,1,东营,196008
2012,2,东营,223912
2012,3,东营,242544
2012,4,东营,233158
2012,5,东营,244904
2012,6,东营,236618
2012,7,东营,244883
2012,8,东营,227096
2012,9,东营,205132
2012,10,东营,199733
2012,11,东营,190742
2012,12,东营,185948
2013,1,东营,183530
2013,2,东营,151209
2013,3,东营,201231
2013,4,东营,198923
2013,5,东营,210357
2013,6,东营,193020
2013,7,东营,350123
2013,8,东营,338322
2013,9,东营,311486
2013,10,东营,346470
2013,11,东营,332480
2013,12,东营,283223
2014,1,东营,259112
2014,2,东营,287684
2014,3,东营,331337
2014,4,东营,327438
2014,5,东营,368962
2014,6,东营,328039
2014,7,东营,361817
2014,8,东营,398184
2014,9,东营,367041
2014,10,东营,338885
2014,11,东营,322904
2014,12,东营,332843
2015,1,东营,336314
2015,2,东营,267606
2015,3,东营,354940
2015,4,东营,389980
2015,5,东营,355391
2015,6,东营,363382
2015,7,东营,431287
2015,8,东营,421384
2015,9,东营,386626
2015,10,东营,369701
2015,11,东营,323464
2015,12,东营,348332
2016,1,东营,344024
2016,2,东营,307736
2016,3,东营,422832
2016,4,东营,345825
2016,5,东营,414888
2016,6,东营,398076
2016,7,东营,448863
2016,8,东营,408389
2016,9,东营,392361
2016,10,东营,421780
2016,11,东营,387122
2016,12,东营,476626
2017,1,东营,432886
2017,2,东营,429228
2017,3,东营,419796
2017,4,东营,375744
2017,5,东营,462936
2017,6,东营,459073
2017,7,东营,598187
2017,8,东营,610177
2017,9,东营,500085
2017,10,东营,418299
2017,11,东营,366936
2017,12,东营,377009
2018,1,东营,431459
2018,2,东营,364894
2018,3,东营,426309
2018,4,东营,425843
2018,5,东营,474504
2018,6,东营,429670
2018,7,东营,503477
2018,8,东营,484681
2018,9,东营,396132
2018,10,东营,449203
2018,11,东营,413100
2018,12,东营,423737
2019,1,东营,448805
2019,2,东营,410207
2019,3,东营,471976
2019,4,东营,444826
2019,5,东营,430704
2019,6,东营,413172
2019,7,东营,471375
2019,8,东营,493734
2019,9,东营,398300
2019,10,东营,417176
2019,11,东营,364780
2019,12,东营,364554
2020,1,东营,383189
2020,2,东营,646149
2020,3,东营,459384
2020,4,东营,449128
2020,5,东营,424606
2020,6,东营,373504
2020,7,东营,450344
2020,8,东营,468884
2020,9,东营,459202
2020,10,东营,428876
2020,11,东营,372754
2020,12,东营,428014
2021,1,东营,442818
2021,2,东营,338898
2021,3,东营,431764
2021,4,东营,439401
2021,5,东营,462110
2021,6,东营,397962
2021,7,东营,420599
2021,8,东营,378433
2021,9,东营,369389
2021,10,东营,441314
2021,11,东营,358957
2021,12,东营,358176
2022,1,东营,403967
2022,2,东营,390790
2022,3,东营,497362
2022,4,东营,415478
2022,5,东营,369474
2022,6,东营,356843
2022,7,东营,403169
2022,8,东营,375633
2022,9,东营,362211
2022,10,东营,381369
2022,11,东营,347667
2022,12,东营,336911
2023,1,东营,339213
2023,2,东营,337573
2023,3,东营,356708
2023,4,东营,376109
2023,5,东营,355476
2023,6,东营,399187
2023,7,东营,455520
2023,8,东营,438297
2023,9,东营,392026
2023,10,东营,376673
2023,11,东营,349565
2023,12,东营,332753
2011,1,中卫,77942
2011,2,中卫,58844
2011,3,中卫,71976
2011,4,中卫,73998
2011,5,中卫,80007
2011,6,中卫,93902
2011,7,中卫,100217
2011,8,中卫,95321
2011,9,中卫,86419
2011,10,中卫,86550
2011,11,中卫,87087
2011,12,中卫,89572
2012,1,中卫,84000
2012,2,中卫,81122
2012,3,中卫,88697
2012,4,中卫,89700
2012,5,中卫,96450
2012,6,中卫,98442
2012,7,中卫,115291
2012,8,中卫,102133
2012,9,中卫,88852
2012,10,中卫,78544
2012,11,中卫,61519
2012,12,中卫,59943
2013,1,中卫,59418
2013,2,中卫,43086
2013,3,中卫,68281
2013,4,中卫,74733
2013,5,中卫,72421
2013,6,中卫,79643
2013,7,中卫,185122
2013,8,中卫,174074
2013,9,中卫,161820
2013,10,中卫,191063
2013,11,中卫,146818
2013,12,中卫,122518
2014,1,中卫,113081
2014,2,中卫,114893
2014,3,中卫,129991
2014,4,中卫,152938
2014,5,中卫,166546
2014,6,中卫,163256
2014,7,中卫,209150
2014,8,中卫,242859
2014,9,中卫,191161
2014,10,中卫,167657
2014,11,中卫,125562
2014,12,中卫,128109
2015,1,中卫,126781
2015,2,中卫,95875
2015,3,中卫,139188
2015,4,中卫,150378
2015,5,中卫,158767
2015,6,中卫,178439
2015,7,中卫,248486
2015,8,中卫,269743
2015,9,中卫,196966
2015,10,中卫,159743
2015,11,中卫,124293
2015,12,中卫,137761
2016,1,中卫,133872
2016,2,中卫,115442
2016,3,中卫,141891
2016,4,中卫,144339
2016,5,中卫,152674
2016,6,中卫,167448
2016,7,中卫,229860
2016,8,中卫,219946
2016,9,中卫,171585
2016,10,中卫,161771
2016,11,中卫,114823
2016,12,中卫,113511
2017,1,中卫,115150
2017,2,中卫,116478
2017,3,中卫,139106
2017,4,中卫,150850
2017,5,中卫,170419
2017,6,中卫,206621
2017,7,中卫,298554
2017,8,中卫,304328
2017,9,中卫,222451
2017,10,中卫,226225
2017,11,中卫,143562
2017,12,中卫,141177
2018,1,中卫,166044
2018,2,中卫,139894
2018,3,中卫,170600
2018,4,中卫,171238
2018,5,中卫,181129
2018,6,中卫,201900
2018,7,中卫,270712
2018,8,中卫,287816
2018,9,中卫,213493
2018,10,中卫,193385
2018,11,中卫,147764
2018,12,中卫,145216
2019,1,中卫,158416
2019,2,中卫,146649
2019,3,中卫,177486
2019,4,中卫,195481
2019,5,中卫,202109
2019,6,中卫,209461
2019,7,中卫,261528
2019,8,中卫,264912
2019,9,中卫,178753
2019,10,中卫,223242
2019,11,中卫,160088
2019,12,中卫,130644
2020,1,中卫,125417
2020,2,中卫,126537
2020,3,中卫,143462
2020,4,中卫,158854
2020,5,中卫,193960
2020,6,中卫,219957
2020,7,中卫,304531
2020,8,中卫,354931
2020,9,中卫,319464
2020,10,中卫,300368
2020,11,中卫,215031
2020,12,中卫,248586
2021,1,中卫,214520
2021,2,中卫,167227
2021,3,中卫,277503
2021,4,中卫,299996
2021,5,中卫,306530
2021,6,中卫,298372
2021,7,中卫,382815
2021,8,中卫,252321
2021,9,中卫,277745
2021,10,中卫,270842
2021,11,中卫,154525
2021,12,中卫,177519
2022,1,中卫,155463
2022,2,中卫,195151
2022,3,中卫,214774
2022,4,中卫,183311
2022,5,中卫,165679
2022,6,中卫,214572
2022,7,中卫,270577
2022,8,中卫,267461
2022,9,中卫,231215
2022,10,中卫,164295
2022,11,中卫,160755
2022,12,中卫,121894
2023,1,中卫,142200
2023,2,中卫,148612
2023,3,中卫,172046
2023,4,中卫,227297
2023,5,中卫,207402
2023,6,中卫,230659
2023,7,中卫,284913
2023,8,中卫,283735
2023,9,中卫,223088
2023,10,中卫,193234
2023,11,中卫,133967
2023,12,中卫,133868
2011,1,中山,212064
2011,2,中山,224805
2011,3,中山,299776
2011,4,中山,359055
2011,5,中山,276694
2011,6,中山,346401
2011,7,中山,292429
2011,8,中山,268263
2011,9,中山,242346
2011,10,中山,261847
2011,11,中山,289409
2011,12,中山,238080
2012,1,中山,212771
2012,2,中山,257755
2012,3,中山,265887
2012,4,中山,248564
2012,5,中山,253270
2012,6,中山,326330
2012,7,中山,296837
2012,8,中山,248990
2012,9,中山,203605
2012,10,中山,213206
2012,11,中山,200554
2012,12,中山,188507
2013,1,中山,204445
2013,2,中山,198770
2013,3,中山,228563
2013,4,中山,207453
2013,5,中山,209252
2013,6,中山,219851
2013,7,中山,373119
2013,8,中山,365641
2013,9,中山,322937
2013,10,中山,365376
2013,11,中山,350173
2013,12,中山,316049
2014,1,中山,296947
2014,2,中山,361519
2014,3,中山,412258
2014,4,中山,374384
2014,5,中山,384576
2014,6,中山,384631
2014,7,中山,412879
2014,8,中山,455175
2014,9,中山,392591
2014,10,中山,395717
2014,11,中山,364684
2014,12,中山,374383
2015,1,中山,366172
2015,2,中山,330077
2015,3,中山,451662
2015,4,中山,387376
2015,5,中山,390713
2015,6,中山,426261
2015,7,中山,477002
2015,8,中山,451042
2015,9,中山,393135
2015,10,中山,401505
2015,11,中山,388291
2015,12,中山,398111
2016,1,中山,502413
2016,2,中山,429443
2016,3,中山,500821
2016,4,中山,441290
2016,5,中山,404548
2016,6,中山,411029
2016,7,中山,496587
2016,8,中山,425566
2016,9,中山,383782
2016,10,中山,413328
2016,11,中山,372418
2016,12,中山,386161
2017,1,中山,369450
2017,2,中山,399033
2017,3,中山,456576
2017,4,中山,408782
2017,5,中山,438440
2017,6,中山,493572
2017,7,中山,563931
2017,8,中山,553080
2017,9,中山,455289
2017,10,中山,480235
2017,11,中山,438084
2017,12,中山,428734
2018,1,中山,458834
2018,2,中山,421509
2018,3,中山,529264
2018,4,中山,481020
2018,5,中山,484000
2018,6,中山,355213
2018,7,中山,378011
2018,8,中山,564485
2018,9,中山,532586
2018,10,中山,451832
2018,11,中山,498339
2018,12,中山,503951
2019,1,中山,495487
2019,2,中山,493396
2019,3,中山,615934
2019,4,中山,603552
2019,5,中山,516030
2019,6,中山,400483
2019,7,中山,424770
2019,8,中山,376390
2019,9,中山,318277
2019,10,中山,344181
2019,11,中山,356119
2019,12,中山,379180
2020,1,中山,375270
2020,2,中山,440666
2020,3,中山,483090
2020,4,中山,511006
2020,5,中山,518217
2020,6,中山,466922
2020,7,中山,541011
2020,8,中山,561217
2020,9,中山,509967
2020,10,中山,506752
2020,11,中山,479256
2020,12,中山,494490
2021,1,中山,494732
2021,2,中山,448505
2021,3,中山,539427
2021,4,中山,512294
2021,5,中山,529514
2021,6,中山,524553
2021,7,中山,605018
2021,8,中山,565174
2021,9,中山,524606
2021,10,中山,508051
2021,11,中山,476700
2021,12,中山,467215
2022,1,中山,612835
2022,2,中山,562174
2022,3,中山,571703
2022,4,中山,504052
2022,5,中山,485179
2022,6,中山,490796
2022,7,中山,513713
2022,8,中山,451210
2022,9,中山,428889
2022,10,中山,445281
2022,11,中山,428090
2022,12,中山,389992
2023,1,中山,449740
2023,2,中山,455032
2023,3,中山,454908
2023,4,中山,432896
2023,5,中山,415471
2023,6,中山,453759
2023,7,中山,485376
2023,8,中山,457966
2023,9,中山,398106
2023,10,中山,381263
2023,11,中山,380686
2023,12,中山,377568
2011,1,临夏,52816
2011,2,临夏,51609
2011,3,临夏,64052
2011,4,临夏,64710
2011,5,临夏,71521
2011,6,临夏,72677
2011,7,临夏,76775
2011,8,临夏,73687
2011,9,临夏,66039
2011,10,临夏,66909
2011,11,临夏,66542
2011,12,临夏,67670
2012,1,临夏,68892
2012,2,临夏,89153
2012,3,临夏,84098
2012,4,临夏,70672
2012,5,临夏,80068
2012,6,临夏,69411
2012,7,临夏,74860
2012,8,临夏,77062
2012,9,临夏,65426
2012,10,临夏,59149
2012,11,临夏,55452
2012,12,临夏,54678
2013,1,临夏,46169
2013,2,临夏,43051
2013,3,临夏,57018
2013,4,临夏,56195
2013,5,临夏,61985
2013,6,临夏,57482
2013,7,临夏,149344
2013,8,临夏,138209
2013,9,临夏,122426
2013,10,临夏,125445
2013,11,临夏,114220
2013,12,临夏,107516
2014,1,临夏,99440
2014,2,临夏,97708
2014,3,临夏,120089
2014,4,临夏,124324
2014,5,临夏,136229
2014,6,临夏,131393
2014,7,临夏,143871
2014,8,临夏,156389
2014,9,临夏,147226
2014,10,临夏,131829
2014,11,临夏,116407
2014,12,临夏,125422
2015,1,临夏,125230
2015,2,临夏,98599
2015,3,临夏,130345
2015,4,临夏,133118
2015,5,临夏,140119
2015,6,临夏,143374
2015,7,临夏,185501
2015,8,临夏,184627
2015,9,临夏,146340
2015,10,临夏,140018
2015,11,临夏,135290
2015,12,临夏,132717
2016,1,临夏,129562
2016,2,临夏,111078
2016,3,临夏,149368
2016,4,临夏,139384
2016,5,临夏,164039
2016,6,临夏,144973
2016,7,临夏,171355
2016,8,临夏,159828
2016,9,临夏,187156
2016,10,临夏,190138
2016,11,临夏,155047
2016,12,临夏,143744
2017,1,临夏,171045
2017,2,临夏,147120
2017,3,临夏,164200
2017,4,临夏,160617
2017,5,临夏,176866
2017,6,临夏,193422
2017,7,临夏,265617
2017,8,临夏,246748
2017,9,临夏,212187
2017,10,临夏,184431
2017,11,临夏,164676
2017,12,临夏,162435
2018,1,临夏,246287
2018,2,临夏,145721
2018,3,临夏,179039
2018,4,临夏,196388
2018,5,临夏,195860
2018,6,临夏,184688
2018,7,临夏,240634
2018,8,临夏,217981
2018,9,临夏,155795
2018,10,临夏,160842
2018,11,临夏,161852
2018,12,临夏,149022
2019,1,临夏,153879
2019,2,临夏,140837
2019,3,临夏,186303
2019,4,临夏,186104
2019,5,临夏,193649
2019,6,临夏,238258
2019,7,临夏,239914
2019,8,临夏,218300
2019,9,临夏,140239
2019,10,临夏,160881
2019,11,临夏,116134
2019,12,临夏,148168
2020,1,临夏,150645
2020,2,临夏,165036
2020,3,临夏,206507
2020,4,临夏,196435
2020,5,临夏,167497
2020,6,临夏,180849
2020,7,临夏,216115
2020,8,临夏,261955
2020,9,临夏,290371
2020,10,临夏,233822
2020,11,临夏,203954
2020,12,临夏,212911
2021,1,临夏,207209
2021,2,临夏,154653
2021,3,临夏,208559
2021,4,临夏,253287
2021,5,临夏,232513
2021,6,临夏,212639
2021,7,临夏,242581
2021,8,临夏,225779
2021,9,临夏,241608
2021,10,临夏,263467
2021,11,临夏,212451
2021,12,临夏,228145
2022,1,临夏,226250
2022,2,临夏,240752
2022,3,临夏,220560
2022,4,临夏,204160
2022,5,临夏,232830
2022,6,临夏,244355
2022,7,临夏,221981
2022,8,临夏,172094
2022,9,临夏,188101
2022,10,临夏,181115
2022,11,临夏,165519
2022,12,临夏,146211
2023,1,临夏,166845
2023,2,临夏,161661
2023,3,临夏,181209
2023,4,临夏,203314
2023,5,临夏,187704
2023,6,临夏,233438
2023,7,临夏,318355
2023,8,临夏,315662
2023,9,临夏,215665
2023,10,临夏,245230
2023,11,临夏,179899
2023,12,临夏,340169
2011,1,临汾,179781
2011,2,临汾,163712
2011,3,临汾,212235
2011,4,临汾,204719
2011,5,临汾,218591
2011,6,临汾,225035
2011,7,临汾,264876
2011,8,临汾,230943
2011,9,临汾,206462
2011,10,临汾,219853
2011,11,临汾,200240
2011,12,临汾,201709
2012,1,临汾,192300
2012,2,临汾,207281
2012,3,临汾,207980
2012,4,临汾,200799
2012,5,临汾,197572
2012,6,临汾,204261
2012,7,临汾,210623
2012,8,临汾,206972
2012,9,临汾,186883
2012,10,临汾,175642
2012,11,临汾,170286
2012,12,临汾,165962
2013,1,临汾,194605
2013,2,临汾,163350
2013,3,临汾,222864
2013,4,临汾,220986
2013,5,临汾,219699
2013,6,临汾,178557
2013,7,临汾,290535
2013,8,临汾,297556
2013,9,临汾,271436
2013,10,临汾,291683
2013,11,临汾,315082
2013,12,临汾,228068
2014,1,临汾,221962
2014,2,临汾,237164
