year,month,city,nums
2024,10,牡丹江,4
2024,10,玉林,9
2024,10,玉溪,11
2024,10,珠海,194
2024,10,甘南,4
2024,10,白山,12
2024,10,百色,2
2024,10,益阳,7
2024,10,盐城,36
2024,10,盘锦,4
2024,10,眉山,33
2024,10,石家庄,61
2024,10,福州,97
2024,10,秦皇岛,7
2024,10,红河州,8
2024,10,绍兴,59
2024,10,绥化,2
2024,10,绵阳,16
2024,10,聊城,20
2024,10,肇庆,45
2024,10,自贡,7
2024,10,舟山,70
2024,10,芜湖,68
2024,10,苏州,663
2024,10,茂名,10
2024,10,荆州,11
2024,10,荆门,33
2024,10,莆田,4
2024,10,菏泽,7
2024,10,萍乡,11
2024,10,营口,4
2024,10,葫芦岛,5
2024,10,蚌埠,42
2024,10,衡水,4
2024,10,衡阳,24
2024,10,衢州,22
2024,10,襄阳,25
2024,10,西双版纳,10
2024,10,西宁,36
2024,10,西安,529
2024,10,西昌,2
2024,10,许昌,13
2024,10,贵阳,46
2024,10,贺州,1
2024,10,资阳,4
2024,10,赣州,26
2024,10,赤峰,12
2024,10,辽源,2
2024,10,辽阳,6
2024,10,达州,8
2024,10,运城,4
2024,10,连云港,12
2024,10,迪庆,2
2024,10,通辽,6
2024,10,遂宁,19
2024,10,遵义,10
2024,10,邢台,14
2024,10,邯郸,22
2024,10,邵阳,10
2024,10,郑州,166
2024,10,郴州,18
2024,10,鄂尔多斯,6
2024,10,鄂州,28
2024,10,酒泉,2
2024,10,重庆,499
2024,10,金华,40
2024,10,钦州,13
2024,10,铜仁,3
2024,10,铜陵,43
2024,10,银川,28
2024,10,锡林郭勒盟,9
2024,10,锦州,2
2024,10,镇江,59
2024,10,长春,145
2024,10,长沙,295
2024,10,长治,2
2024,10,阜阳,13
2024,10,防城港,7
2024,10,阳江,14
2024,10,阳泉,4
2024,10,阿克苏,180
2024,10,阿勒泰,8
2024,10,阿坝,2
2024,10,陇南,2
2024,10,陕西省,2
2024,10,随州,14
2024,10,雄安新区,8
2024,10,雅安,11
2024,10,青岛,101
2024,10,青海省,22
2024,10,鞍山,20
2024,10,韶关,27
2024,10,马鞍山,28
2024,10,驻马店,7
2024,10,鹤壁,4
2024,10,鹤岗,1
2024,10,鹰潭,14
2024,10,黄冈,74
2024,10,黄山,6
2024,10,黄石,18
2024,10,黑河,7
2024,10,黔东南,2
2024,10,黔南,11
2024,10,黔西南,2
2024,10,齐齐哈尔,7
2024,10,龙岩,6
2024,11,-,157
2024,11,nan,155
2024,11,七台河,1
2024,11,三亚,15
2024,11,三明,10
2024,11,三门峡,2
2024,11,上海,698
2024,11,上饶,7
2024,11,东莞,746
2024,11,东营,12
2024,11,中山,129
2024,11,临夏,2
2024,11,临汾,2
2024,11,临沂,14
2024,11,临沧,3
2024,11,丹东,2
2024,11,丽水,16
2024,11,丽江,11
2024,11,义乌,31
2024,11,乌鲁木齐,18
2024,11,乐山,19
2024,11,九江,32
2024,11,云浮,36
2024,11,亳州,2
2024,11,仙桃,4
2024,11,伊春,1
2024,11,伊犁,3
2024,11,佛山,346
2024,11,佳木斯,2
2024,11,保定,14
2024,11,保山,7
2024,11,信阳,8
2024,11,六安,8
2024,11,六盘水,12
2024,11,兰州,32
2024,11,内江,10
2024,11,凉山,9
2024,11,包头,253
2024,11,北京,707
2024,11,北海,8
2024,11,十堰,16
2024,11,南京,594
2024,11,南充,9
2024,11,南宁,111
2024,11,南平,11
2024,11,南昌,95
2024,11,南通,117
2024,11,南阳,12
2024,11,博尔塔拉,2
2024,11,厦门,65
2024,11,双鸭山,1
2024,11,台州,63
2024,11,合肥,497
2024,11,吉安,18
2024,11,吉林,7
2024,11,周口,5
2024,11,呼和浩特,11
2024,11,咸宁,12
2024,11,咸阳,30
2024,11,哈密,2
2024,11,哈尔滨,557
2024,11,唐山,10
2024,11,商丘,9
2024,11,商洛,1
2024,11,嘉兴,164
2024,11,四平,1
2024,11,大同,2
2024,11,大庆,7
2024,11,大理,47
2024,11,大连,371
2024,11,天水,8
2024,11,天津,481
2024,11,天门,2
2024,11,太原,28
2024,11,威海,22
2024,11,娄底,12
2024,11,孝感,55
2024,11,宁德,12
2024,11,宁波,666
2024,11,安庆,15
2024,11,安康,3
2024,11,安徽省,2
2024,11,安阳,8
2024,11,定西,2
2024,11,宜宾,14
2024,11,宜昌,20
2024,11,宜春,9
2024,11,宝鸡,21
2024,11,宣城,13
2024,11,宿州,26
2024,11,宿迁,14
2024,11,山西省,2
2024,11,岳阳,19
2024,11,崇左,9
2024,11,巴中,8
2024,11,巴彦淖尔,2
2024,11,巴音郭楞,2
2024,11,常州,220
2024,11,常德,11
2024,11,平凉,4
2024,11,平顶山,2
2024,11,广元,2
2024,11,广安,14
2024,11,广州,1078
2024,11,庆阳,4
2024,11,廊坊,9
2024,11,延安,4
2024,11,开封,10
2024,11,张家口,6
2024,11,张掖,6
2024,11,徐州,23
2024,11,德宏,5
2024,11,德州,6
2024,11,德阳,21
2024,11,怀化,12
2024,11,怒江,2
2024,11,恩施,2
2024,11,惠州,203
2024,11,成都,1214
2024,11,扬州,39
2024,11,承德,3
2024,11,抚州,4
2024,11,抚顺,2
2024,11,拉萨,11
2024,11,揭阳,37
2024,11,攀枝花,61
2024,11,文山,6
2024,11,文昌,4
2024,11,新乡,11
2024,11,新余,18
2024,11,无锡,292
2024,11,日照,12
2024,11,昆明,1065
2024,11,昌吉,3
2024,11,昭通,2
2024,11,普洱,10
2024,11,景德镇,6
2024,11,曲靖,6
2024,11,朝阳,3
2024,11,本溪,40
2024,11,来宾,15
2024,11,杭州,754
2024,11,松原,2
2024,11,枣庄,1
2024,11,柳州,12
2024,11,株洲,16
2024,11,桂林,11
2024,11,梅州,34
2024,11,梧州,10
2024,11,楚雄,7
2024,11,榆林,37
2024,11,武威,3
2024,11,武汉,681
2024,11,毕节,1
2024,11,永州,16
2024,11,汉中,2
2024,11,汕头,26
2024,11,汕尾,35
2024,11,江苏省,2
2024,11,江门,79
2024,11,池州,8
2024,11,沈阳,433
2024,11,沧州,16
2024,11,河池,6
2024,11,河源,20
2024,11,泉州,42
2024,11,泰安,32
2024,11,泰州,35
2024,11,泸州,17
2024,11,洛阳,13
2024,11,济南,158
2024,11,济宁,9
2024,11,济源,2
2024,11,海口,30
2024,11,海宁,12
2024,11,海西,1
2024,11,淄博,13
2024,11,淮北,3
2024,11,淮南,14
2024,11,淮安,20
2024,11,深圳,955
2024,11,清远,57
2024,11,温州,87
2024,11,渭南,13
2024,11,湖州,52
2024,11,湘潭,10
2024,11,湛江,9
2024,11,滁州,35
2024,11,滨州,4
2024,11,漯河,12
2024,11,漳州,21
2024,11,潍坊,8
2024,11,潜江,2
2024,11,潮州,5
2024,11,澄迈,4
2024,11,濮阳,2
2024,11,烟台,15
2024,11,焦作,3
2024,11,牡丹江,2
2024,11,玉林,11
2024,11,玉溪,7
2024,11,珠海,202
2024,11,甘南,2
2024,11,甘孜,2
2024,11,白城,2
2024,11,白银,2
2024,11,百色,7
2024,11,益阳,14
2024,11,盐城,23
2024,11,盘锦,4
2024,11,眉山,7
2024,11,石家庄,100
2024,11,石河子,2
2024,11,福州,123
2024,11,秦皇岛,5
2024,11,红河州,11
2024,11,绍兴,68
2024,11,绥化,4
2024,11,绵阳,43
2024,11,聊城,20
2024,11,肇庆,51
2024,11,自贡,15
2024,11,舟山,22
2024,11,芜湖,51
2024,11,苏州,815
2024,11,茂名,11
2024,11,荆州,14
2024,11,荆门,21
2024,11,莆田,19
2024,11,菏泽,13
2024,11,萍乡,17
2024,11,营口,3
2024,11,蚌埠,7
2024,11,衡阳,16
2024,11,衢州,16
2024,11,襄阳,21
2024,11,西双版纳,8
2024,11,西宁,32
2024,11,西安,1321
2024,11,西昌,2
2024,11,许昌,10
2024,11,贵港,19
2024,11,贵阳,51
2024,11,贺州,3
2024,11,资阳,3
2024,11,赣州,27
2024,11,赤峰,15
2024,11,达州,4
2024,11,运城,8
2024,11,连云港,14
2024,11,遂宁,7
2024,11,遵义,10
2024,11,邢台,5
2024,11,邯郸,18
2024,11,邵阳,11
2024,11,郑州,305
2024,11,郴州,12
2024,11,鄂尔多斯,11
2024,11,鄂州,33
2024,11,酒泉,6
2024,11,重庆,1417
2024,11,金华,37
2024,11,金昌,1
2024,11,钦州,19
2024,11,铜陵,13
2024,11,银川,11
2024,11,锡林郭勒盟,4
2024,11,锦州,5
2024,11,镇江,65
2024,11,长春,69
2024,11,长沙,366
2024,11,阜阳,14
2024,11,防城港,11
2024,11,阳江,16
2024,11,阳泉,2
2024,11,阿克苏,1
2024,11,阿坝,4
2024,11,陇南,2
2024,11,陵水,2
2024,11,随州,12
2024,11,雄安新区,2
2024,11,雅安,5
2024,11,青岛,219
2024,11,鞍山,166
2024,11,韶关,27
2024,11,马鞍山,37
2024,11,驻马店,11
2024,11,鹤壁,2
2024,11,鹰潭,10
2024,11,黄冈,11
2024,11,黄山,3
2024,11,黄石,10
2024,11,黔东南,5
2024,11,黔南,6
2024,11,黔西南,4
2024,11,齐齐哈尔,2
2024,11,龙岩,3
2024,12,-,101
2024,12,nan,45
2024,12,三亚,10
2024,12,三明,3
2024,12,三门峡,1
2024,12,上海,493
2024,12,上饶,15
2024,12,东方,2
2024,12,东莞,397
2024,12,东营,12
2024,12,中山,74
2024,12,临沂,15
2024,12,临沧,13
2024,12,丹东,3
2024,12,丽水,5
2024,12,丽江,9
2024,12,义乌,2
2024,12,乌海,1
2024,12,乌鲁木齐,16
2024,12,乐山,22
2024,12,九江,14
2024,12,云南省,1
2024,12,云浮,2
2024,12,五家渠,2
2024,12,亳州,5
2024,12,仙桃,4
2024,12,佛山,235
2024,12,佳木斯,2
2024,12,保定,15
2024,12,保山,8
2024,12,信阳,3
2024,12,六安,11
2024,12,兰州,14
2024,12,内江,6
2024,12,凉山,2
2024,12,包头,2
2024,12,北京,236
2024,12,北海,4
2024,12,十堰,7
2024,12,南京,227
2024,12,南充,5
2024,12,南宁,35
2024,12,南平,8
2024,12,南昌,59
2024,12,南通,67
2024,12,南阳,5
2024,12,厦门,50
2024,12,双鸭山,2
2024,12,台州,21
2024,12,合肥,109
2024,12,吉安,10
2024,12,吉林,12
2024,12,吴忠,1
2024,12,周口,1
2024,12,呼和浩特,7
2024,12,咸宁,5
2024,12,咸阳,11
2024,12,哈密,2
2024,12,哈尔滨,16
2024,12,唐山,5
2024,12,商丘,5
2024,12,喀什地区,1
2024,12,嘉兴,84
2024,12,嘉峪关,2
2024,12,四川省,2
2024,12,大同,6
2024,12,大庆,1
2024,12,大理,12
2024,12,大连,41
2024,12,天津,62
2024,12,天门,3
2024,12,太原,16
2024,12,威海,27
2024,12,娄底,1
2024,12,孝感,16
2024,12,宁德,15
2024,12,宁波,279
2024,12,安庆,9
2024,12,安康,1
2024,12,安顺,4
2024,12,宜宾,10
2024,12,宜昌,12
2024,12,宜春,8
2024,12,宝鸡,7
2024,12,宣城,7
2024,12,宿州,8
2024,12,宿迁,14
2024,12,岳阳,8
2024,12,巴音郭楞,1
2024,12,常州,120
2024,12,常德,8
2024,12,平凉,1
2024,12,平顶山,2
2024,12,广东省,2
2024,12,广元,2
2024,12,广安,4
2024,12,广州,580
2024,12,廊坊,18
2024,12,延边,1
2024,12,开封,4
2024,12,张家口,8
2024,12,张家界,1
2024,12,徐州,18
2024,12,德宏,1
2024,12,德州,2
2024,12,德阳,12
2024,12,怒江,1
2024,12,惠州,123
2024,12,成都,444
2024,12,扬州,15
2024,12,承德,2
2024,12,抚州,5
2024,12,拉萨,2
2024,12,揭阳,8
2024,12,文山,10
2024,12,文昌,1
2024,12,新乡,2
2024,12,新余,2
2024,12,无锡,727
2024,12,日照,17
2024,12,昆明,139
2024,12,昌吉,1
2024,12,昭通,11
2024,12,晋城,2
2024,12,普洱,12
2024,12,景德镇,7
2024,12,曲靖,7
2024,12,朝阳,1
2024,12,来宾,1
2024,12,杭州,307
2024,12,枣庄,2
2024,12,柳州,9
2024,12,株洲,11
2024,12,桂林,17
2024,12,梅州,11
2024,12,梧州,1
2024,12,楚雄,19
2024,12,榆林,3
2024,12,武汉,363
2024,12,毕节,3
2024,12,永州,16
2024,12,汕头,9
2024,12,汕尾,6
2024,12,江苏省,2
2024,12,江西省,2
2024,12,江门,51
2024,12,池州,4
2024,12,沈阳,68
2024,12,沧州,9
2024,12,河源,9
2024,12,泉州,12
2024,12,泰安,12
2024,12,泰州,20
2024,12,泸州,2
2024,12,洛阳,8
2024,12,济南,53
2024,12,济宁,11
2024,12,济源,1
2024,12,浙江省,1
2024,12,海口,18
2024,12,海宁,7
2024,12,海西,7
2024,12,淄博,8
2024,12,淮北,3
2024,12,淮南,10
2024,12,淮安,12
2024,12,深圳,540
2024,12,清远,31
2024,12,温州,55
2024,12,渭南,3
2024,12,湖州,36
2024,12,湘潭,3
2024,12,湛江,17
2024,12,滁州,29
2024,12,滨州,1
2024,12,漯河,9
2024,12,漳州,16
2024,12,潍坊,6
2024,12,潜江,1
2024,12,潮州,3
2024,12,澄迈,1
2024,12,烟台,14
2024,12,焦作,1
2024,12,玉林,2
2024,12,玉溪,20
2024,12,珠海,113
2024,12,白城,3
2024,12,百色,1
2024,12,盐城,9
2024,12,眉山,10
2024,12,石嘴山,1
2024,12,石家庄,25
2024,12,神农架,2
2024,12,福州,54
2024,12,秦皇岛,3
2024,12,红河州,20
2024,12,绍兴,30
2024,12,绵阳,4
2024,12,聊城,9
2024,12,肇庆,39
2024,12,胡杨河,2
2024,12,自贡,4
2024,12,舟山,5
2024,12,芜湖,43
2024,12,苏州,470
2024,12,茂名,5
2024,12,荆州,15
2024,12,荆门,4
2024,12,莆田,17
2024,12,菏泽,7
2024,12,萍乡,8
2024,12,营口,28
2024,12,蚌埠,9
2024,12,衡水,3
2024,12,衡阳,6
2024,12,衢州,6
2024,12,襄阳,20
2024,12,西双版纳,3
2024,12,西宁,12
2024,12,西安,110
2024,12,许昌,18
2024,12,贵港,4
2024,12,贵阳,31
2024,12,资阳,3
2024,12,赣州,13
2024,12,赤峰,2
2024,12,达州,4
2024,12,运城,2
2024,12,连云港,9
2024,12,迪庆,1
2024,12,通辽,2
2024,12,遂宁,11
2024,12,遵义,8
2024,12,邢台,11
2024,12,邯郸,10
2024,12,邵阳,3
2024,12,郑州,95
2024,12,郴州,5
2024,12,鄂尔多斯,4
2024,12,鄂州,12
2024,12,酒泉,1
2024,12,重庆,171
2024,12,金华,32
2024,12,金昌,2
2024,12,钦州,7
2024,12,铁岭,1
2024,12,铜仁,3
2024,12,铜陵,11
2024,12,银川,7
2024,12,锡林郭勒盟,3
2024,12,镇江,16
2024,12,长春,20
2024,12,长沙,142
2024,12,长治,4
2024,12,阜新,2
2024,12,阜阳,11
2024,12,阳江,4
2024,12,阳泉,2
2024,12,阿克苏,1
2024,12,随州,6
2024,12,雄安新区,1
2024,12,雅安,2
2024,12,青岛,61
2024,12,鞍山,2
2024,12,韶关,12
2024,12,马鞍山,19
2024,12,驻马店,3
2024,12,鹤壁,4
2024,12,鹰潭,3
2024,12,黄冈,9
2024,12,黄山,2
2024,12,黄石,5
2024,12,黔东南,1
2024,12,黔南,3
2024,12,黔西南,1
2024,12,齐齐哈尔,6
2024,12,龙岩,3
2025,1,-,119
2025,1,三明,1
2025,1,上海,443
2025,1,上饶,1
2025,1,东方,1
2025,1,东莞,233
2025,1,东营,2
2025,1,中山,60
2025,1,临沂,16
2025,1,临沧,1
2025,1,丹东,4
2025,1,丽水,7
2025,1,丽江,3
2025,1,义乌,12
2025,1,乌兰察布,1
2025,1,乌鲁木齐,3
2025,1,乐山,5
2025,1,九江,8
2025,1,云浮,2
2025,1,五家渠,1
2025,1,亳州,4
2025,1,仙桃,1
2025,1,佛山,144
2025,1,保定,4
2025,1,信阳,1
2025,1,六安,4
2025,1,兰州,4
2025,1,兴安盟,2
2025,1,内江,1
2025,1,凉山,1
2025,1,包头,2
2025,1,北京,119
2025,1,北海,4
2025,1,十堰,5
2025,1,南京,184
2025,1,南充,4
2025,1,南宁,16
2025,1,南平,5
2025,1,南昌,31
2025,1,南通,46
2025,1,南阳,5
2025,1,厦门,27
2025,1,台州,22
2025,1,合肥,77
2025,1,吉安,3
2025,1,吉林,3
2025,1,周口,1
2025,1,呼和浩特,4
2025,1,和田,1
2025,1,咸宁,2
2025,1,咸阳,2
2025,1,哈密,1
2025,1,哈尔滨,9
2025,1,唐山,3
2025,1,商洛,1
2025,1,喀什地区,3
2025,1,嘉兴,55
2025,1,大兴安岭,1
2025,1,大同,1
2025,1,大庆,1
2025,1,大理,3
2025,1,大连,24
2025,1,天津,32
2025,1,太原,7
2025,1,孝感,7
2025,1,宁德,6
2025,1,宁波,209
2025,1,安庆,4
2025,1,安阳,1
2025,1,安顺,2
2025,1,宜宾,9
2025,1,宜昌,8
2025,1,宜春,7
2025,1,宝鸡,4
2025,1,宣城,8
2025,1,宿州,4
2025,1,宿迁,12
2025,1,岳阳,2
2025,1,巴中,1
2025,1,巴音郭楞,1
2025,1,常州,86
2025,1,常德,8
2025,1,平顶山,2
2025,1,广元,1
2025,1,广安,1
2025,1,广州,439
2025,1,廊坊,2
2025,1,开封,1
2025,1,张家口,1
2025,1,张家界,1
2025,1,张掖,2
2025,1,徐州,14
2025,1,德宏,1
2025,1,德州,1
2025,1,德阳,8
2025,1,怀化,1
2025,1,恩施,3
2025,1,惠州,81
2025,1,成都,248
2025,1,扬州,18
2025,1,承德,3
2025,1,抚州,3
2025,1,抚顺,1
2025,1,揭阳,6
2025,1,攀枝花,3
2025,1,新乡,1
2025,1,新余,3
2025,1,无锡,132
2025,1,日照,2
2025,1,昆明,65
2025,1,昌吉,1
2025,1,昭通,2
2025,1,普洱,1
2025,1,景德镇,2
2025,1,曲靖,2
2025,1,本溪,2
2025,1,来宾,1
2025,1,杨凌,1
2025,1,杭州,147
2025,1,松原,1
2025,1,枣庄,4
2025,1,柳州,4
2025,1,株洲,3
2025,1,桂林,5
2025,1,梅州,3
2025,1,楚雄,1
2025,1,榆林,2
2025,1,武汉,217
2025,1,永州,3
2025,1,汕头,9
2025,1,汕尾,1
2025,1,江苏省,1
2025,1,江西省,1
2025,1,江门,31
2025,1,池州,1
2025,1,沈阳,15
2025,1,沧州,6
2025,1,河池,1
2025,1,河源,2
2025,1,泉州,19
2025,1,泰安,6
2025,1,泰州,16
2025,1,泸州,5
2025,1,洛阳,3
2025,1,济南,30
2025,1,济宁,6
2025,1,浙江省,1
2025,1,海口,9
2025,1,海宁,4
2025,1,淄博,3
2025,1,淮北,5
2025,1,淮南,3
2025,1,淮安,13
2025,1,深圳,432
2025,1,清远,18
2025,1,温州,27
2025,1,渭南,5
2025,1,湖州,14
2025,1,湘潭,3
2025,1,湘西,2
2025,1,湛江,7
2025,1,滁州,7
2025,1,滨州,3
2025,1,漳州,5
2025,1,潍坊,6
2025,1,潜江,3
2025,1,潮州,5
2025,1,烟台,5
2025,1,牡丹江,1
2025,1,玉林,2
2025,1,玉溪,5
2025,1,珠海,53
2025,1,甘孜,1
2025,1,白城,4
2025,1,白山,1
2025,1,百色,1
2025,1,益阳,5
2025,1,盐城,7
2025,1,眉山,10
2025,1,石家庄,9
2025,1,石河子,1
2025,1,福州,23
2025,1,秦皇岛,3
2025,1,红河州,3
2025,1,绍兴,19
2025,1,绵阳,4
2025,1,聊城,3
2025,1,肇庆,8
2025,1,自贡,1
2025,1,舟山,3
2025,1,芜湖,19
2025,1,苏州,404
2025,1,茂名,3
2025,1,荆州,7
2025,1,荆门,1
2025,1,莆田,11
2025,1,菏泽,2
2025,1,萍乡,3
2025,1,营口,2
2025,1,蚌埠,1
2025,1,衡阳,12
2025,1,衢州,7
2025,1,襄阳,6
2025,1,西双版纳,2
2025,1,西宁,3
2025,1,西安,68
2025,1,西昌,1
2025,1,许昌,1
2025,1,贵阳,13
2025,1,资阳,2
2025,1,赣州,13
2025,1,赤峰,2
2025,1,辽源,1
2025,1,达州,3
2025,1,运城,1
2025,1,连云港,11
2025,1,迪庆,2
2025,1,通辽,1
2025,1,遂宁,4
2025,1,遵义,3
2025,1,邢台,2
2025,1,邯郸,3
2025,1,邵阳,1
2025,1,郑州,69
2025,1,郴州,3
2025,1,鄂州,4
2025,1,重庆,151
2025,1,金华,9
2025,1,钦州,2
2025,1,铁岭,1
2025,1,铜仁,2
2025,1,铜川,1
2025,1,银川,2
2025,1,锦州,5
2025,1,镇江,14
2025,1,长春,12
2025,1,长沙,59
2025,1,长治,3
2025,1,阜阳,4
2025,1,阳江,3
2025,1,阿克苏,3
2025,1,阿坝,1
2025,1,阿拉善盟,1
2025,1,阿里,1
2025,1,随州,1
2025,1,雅安,1
2025,1,青岛,47
2025,1,鞍山,1
2025,1,韶关,2
2025,1,马鞍山,1
2025,1,驻马店,1
2025,1,鹤壁,1
2025,1,鹰潭,2
2025,1,黄冈,7
2025,1,黄山,4
2025,1,黄石,7
2025,1,黔南,1
2025,1,黔西南,2
2025,1,龙岩,3
2025,2,-,261
2025,2,nan,265
2025,2,七台河,4
2025,2,万宁,2
2025,2,三亚,29
2025,2,三明,55
2025,2,三门峡,6
2025,2,上海,768
2025,2,上饶,21
2025,2,东莞,602
2025,2,东营,7
2025,2,中卫,12
2025,2,中山,168
2025,2,临夏,15
2025,2,临夏回族自治州,3
2025,2,临汾,12
2025,2,临沂,33
2025,2,临沧,12
2025,2,临高,1
2025,2,丹东,14
2025,2,丽水,34
2025,2,丽江,10
2025,2,义乌,29
2025,2,乌兰察布,7
2025,2,乌海,2
2025,2,乌鲁木齐,43
2025,2,乐山,27
2025,2,九江,41
2025,2,云南省,2
2025,2,云浮,35
2025,2,亳州,26
2025,2,仙桃,42
2025,2,伊春,5
2025,2,伊犁,24
2025,2,伊犁哈萨克自治州,8
2025,2,佛山,466
2025,2,佳木斯,8
2025,2,保定,23
2025,2,保山,12
2025,2,信阳,18
2025,2,克孜勒苏柯尔克孜,8
2025,2,克孜勒苏柯尔克孜自治州,1
2025,2,克拉玛依,12
2025,2,六安,10
2025,2,六盘水,2
2025,2,兰州,39
2025,2,兴安盟,7
2025,2,内江,20
2025,2,凉山,2
2025,2,凉山彝族自治州,3
2025,2,包头,17
2025,2,北京,805
2025,2,北海,2
2025,2,十堰,20
2025,2,南京,637
2025,2,南充,12
2025,2,南宁,107
2025,2,南平,35
2025,2,南昌,133
2025,2,南通,167
2025,2,南阳,12
2025,2,博尔塔拉,12
2025,2,厦门,90
2025,2,双鸭山,10
2025,2,台州,50
2025,2,合肥,460
2025,2,吉安,13
2025,2,吉林,22
2025,2,吐鲁番,14
2025,2,吕梁,7
2025,2,吴忠,16
2025,2,周口,11
2025,2,呼伦贝尔,4
2025,2,呼和浩特,17
2025,2,和田,16
2025,2,咸宁,13
2025,2,咸阳,20
2025,2,哈密,15
2025,2,哈尔滨,72
2025,2,唐山,23
2025,2,商丘,12
2025,2,喀什地区,15
2025,2,嘉兴,217
2025,2,嘉峪关,7
2025,2,四平,11
2025,2,固原,6
2025,2,塔城,20
2025,2,塔城地区,3
2025,2,大兴安岭,2
2025,2,大兴安岭地区,3
2025,2,大同,10
2025,2,大庆,12
2025,2,大理,16
2025,2,大连,141
2025,2,天水,14
2025,2,天津,188
2025,2,太原,72
2025,2,威海,26
2025,2,娄底,8
2025,2,孝感,31
2025,2,宁德,39
2025,2,宁波,534
2025,2,安庆,21
2025,2,安阳,14
2025,2,定西,14
2025,2,宜宾,14
2025,2,宜昌,41
2025,2,宜春,22
2025,2,宝鸡,16
2025,2,宣城,20
2025,2,宿州,26
2025,2,宿迁,18
2025,2,山西省,2
2025,2,岳阳,18
2025,2,崇左,6
2025,2,巴布亚新几内亚,1
2025,2,巴彦淖尔,3
2025,2,巴音郭楞,12
2025,2,常州,269
2025,2,常德,21
2025,2,平凉,12
2025,2,平顶山,4
2025,2,广元,3
2025,2,广安,2
2025,2,广州,819
2025,2,庆阳,10
2025,2,廊坊,34
2025,2,延吉,2
2025,2,延安,6
2025,2,延边,14
2025,2,开封,12
2025,2,张家口,19
2025,2,张家界,10
2025,2,张掖,8
2025,2,徐州,47
2025,2,德宏,10
2025,2,德宏傣族景颇族自治州,3
2025,2,德州,19
2025,2,德阳,27
2025,2,忻州,6
2025,2,怀化,27
2025,2,怒江,2
2025,2,怒江傈僳族自治州,2
2025,2,恩施,24
2025,2,惠州,282
2025,2,成都,821
2025,2,扬州,53
2025,2,承德,16
2025,2,抚州,23
2025,2,抚顺,7
2025,2,拉萨,16
2025,2,揭阳,25
2025,2,攀枝花,3
2025,2,文山,17
2025,2,文山壮族苗族自治州,1
2025,2,文昌,6
2025,2,新乡,11
2025,2,新余,15
2025,2,新星,1
2025,2,新疆,2
2025,2,无锡,372
2025,2,日照,12
2025,2,昆明,349
2025,2,昌吉,10
2025,2,昌吉回族自治州,3
2025,2,昌江黎族自治县,1
2025,2,昌都,7
2025,2,昭通,19
2025,2,晋中,5
2025,2,晋城,7
2025,2,普洱,15
2025,2,景德镇,15
2025,2,曲靖,41
2025,2,朔州,1
2025,2,朝阳,4
2025,2,本溪,5
2025,2,来宾,9
2025,2,杨凌,2
2025,2,杭州,534
2025,2,松原,116
2025,2,林芝,8
2025,2,果洛,4
2025,2,枣庄,20
2025,2,柳州,19
2025,2,株洲,26
2025,2,桂林,15
2025,2,梅州,38
2025,2,梧州,4
2025,2,楚雄,7
2025,2,榆林,14
2025,2,武威,12
2025,2,武汉,517
2025,2,永州,27
2025,2,汉中,7
2025,2,汕头,29
2025,2,汕尾,31
2025,2,江门,102
2025,2,池州,15
2025,2,沈阳,148
2025,2,沧州,15
2025,2,河池,1
2025,2,河源,15
2025,2,泉州,48
2025,2,泰安,28
2025,2,泰州,41
2025,2,泸州,15
2025,2,洛阳,35
2025,2,济南,97
2025,2,济宁,24
2025,2,济源,7
2025,2,海东,14
2025,2,海北,2
2025,2,海北藏族自治州,1
2025,2,海南州,8
2025,2,海口,70
2025,2,海宁,14
2025,2,海西,6
2025,2,淄博,42
2025,2,淮北,26
2025,2,淮南,20
2025,2,淮安,23
2025,2,深圳,698
2025,2,清远,53
2025,2,温州,102
2025,2,渭南,11
2025,2,湖州,70
2025,2,湘潭,18
2025,2,湘西,20
2025,2,湛江,33
2025,2,滁州,48
2025,2,滨州,13
2025,2,漯河,1
2025,2,漳州,55
2025,2,潍坊,26
2025,2,潜江,2
2025,2,潮州,33
2025,2,澄迈,8
2025,2,澄迈县,24
2025,2,濮阳,10
2025,2,烟台,36
2025,2,焦作,7
2025,2,牡丹江,5
2025,2,玉林,10
2025,2,玉树,12
2025,2,玉溪,7
2025,2,珠海,194
2025,2,琼海,7
2025,2,甘南,12
2025,2,甘孜,2
2025,2,甘孜藏族自治州,4
2025,2,白城,13
2025,2,白山,18
2025,2,白银,14
2025,2,百色,15
2025,2,益阳,19
2025,2,盐城,51
2025,2,盘锦,1
2025,2,眉山,21
2025,2,石嘴山,4
2025,2,石家庄,102
2025,2,福州,122
2025,2,秦皇岛,22
2025,2,红河哈尼族彝族自治州,3
2025,2,红河州,10
2025,2,绍兴,112
2025,2,绥化,10
2025,2,绵阳,64
2025,2,聊城,14
2025,2,肇庆,51
2025,2,自贡,6
2025,2,舟山,24
2025,2,芜湖,71
2025,2,苏州,716
2025,2,茂名,12
2025,2,荆州,26
2025,2,荆门,19
2025,2,莆田,25
2025,2,菏泽,21
2025,2,萍乡,20
2025,2,营口,11
2025,2,葫芦岛,3
2025,2,蚌埠,12
2025,2,衡水,13
2025,2,衡阳,23
2025,2,衢州,24
2025,2,襄阳,37
2025,2,西双版纳,4
2025,2,西宁,47
2025,2,西安,472
2025,2,西昌,2
2025,2,许昌,9
2025,2,贵港,2
2025,2,贵阳,94
2025,2,贺州,12
2025,2,资阳,12
2025,2,赣州,34
